FA19-FSN-B3-B,Food Analysis,3,100,FSN Ms Zahra,FSN Lab
SP19-FSN-B2-A,Processing of Fruits and Vegetables,3,1000,FSN MS Ammara,FSN Lab
SP19-FSN-B2-B,Sugar and Beverage Technology,3,1000,FSN MS Summar,C2.2
SP19-FSN-B2-B,Sugar and Beverage Technology,3,100,FSN MS Summar,A1.3
SP19-FSN-B2-B,Food Microbiology,3,1,BI Dr Asif,W3
SP22-BS(SE)-1-A,Introduction to ICT,3,10,EE Dr Ghulam Farid,C3
SP22-BS(SE)-1-A,Mathematics I,3,1,ME Mr. Zafar,C1.2
SP22-BS(SE)-1-A,Applied Physics for Engineers,3,1000,EE Ms. Sabeen,A1.1
FA21-BS(SE)-2-A,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(SE)-2-A,Programming Fundamentals,3,10,CS Mr. Ameer Ahmed,C5
FA21-BS(SE)-2-A,Discrete Structures,3,1000,MT Ms. Sana,C1.2
FA21-BS(SE)-2-A,Discrete Structures,3,100,MT Ms. Sana,B3
FA21-BS(SE)-2-A,Communication Skills,3,10000,EE Ms. Sabeen,W3
FA21-BS(SE)-2-B,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(SE)-2-B,Professional Practices for IT,3,10,CS Mr. Usman Nasir,C2
FA21-BS(SE)-2-B,Multivariable Calculus,3,1000,MT Dr. Afshan,W4
FA21-BS(SE)-2-B,Programming Fundamentals,3,100,CS Mr. Usman Ali,C Lab2
FA21-BS(SE)-2-B,Programming Fundamentals,3,10000,CS Mr. Usman Ali,C lab5
FA21-BS(SE)-2-C,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(SE)-2-C,Professional Practices for IT,3,100,CS Mr. Usman Nasir,C2
FA21-BS(SE)-2-C,Pakistan Studies,3,1000,MS TBD,C2.3
FA21-BS(SE)-2-C,Multivariable Calculus,3,10,MT Dr. Afshan,W1
SP21-BS(SE)-3-A,Object Oriented Programming,3,10,CS Ms. Tahreem Saeed,C1.4
SP21-BS(SE)-3-A,Data Communications and Computer Networks,3,1,EE Dr Saqlain,A1
SP21-BS(SE)-3-A,Introduction to SE,3,100,CS Mr. Muhammad Ahmad,W2
SP21-BS(SE)-3-A,Data Communications and Computer Networks,3,10000,EE Mr Asad Ali Khan,CAD CAM Lab
SP21-BS(SE)-3-A,Digital Logic Design,3,1000,EE Mr Waqar,DLD Lab
FA20-BS(SE)-4-A,Database System - I,3,100,CS Mr. Tariq Rafiq,C4
FA20-BS(SE)-4-A,Game Development,3,1000,CS Mr. Ali Sher Kashif,W1
FA20-BS(SE)-4-A,Game Development,3,10,CS Ms. Amina Hussain,C lab5
FA20-BS(SE)-4-A,Object Oriented SE,3,10000,CS MS Rabail Asghar,Cisco Lab
FA20-BS(SE)-4-B,Data Structures and Algorithms,3,10000,CS Mr. Zafar Iqbal Roy,C1
FA20-BS(SE)-4-B,Database System - I,3,1000,CS Mr. Tariq Rafiq,C2
FA20-BS(SE)-4-B,Object Oriented SE,3,1,CS Ms. Uzma Latif,C1.1
FA20-BS(SE)-4-B,Database System - I,3,10,CS Mr. Tariq Rafiq,C2.4
FA20-BS(SE)-4-B,Database System - I,3,100,CS Mr. Shahzad Ahmad,C Lab4
FA20-BS(SE)-4-C,Object Oriented SE,3,100,CS Ms. Uzma Latif,A2.1
FA20-BS(SE)-4-C,Differential Equations,3,1000,MT Dr Manzoor,B9
FA20-BS(SE)-4-C,Data Structures and Algorithms,3,10,TBD,C Lab3
FA20-BS(SE)-4-C,Database System - I,3,10000,CS Sharmeen Mahmood,C Lab3
SP20-BS(SE)-5-A,Statistics and Probability Theory,3,100,MT Dr. Omar,C1
SP20-BS(SE)-5-A,Data Communications and Computer Networks,3,10,EE Dr Saqlain,W4
SP20-BS(SE)-5-A,Web Technologies,3,10000,CS Mr. Ahmad Shaf,C Lab1
FA19-BS(SE)-6-A,Software Quality Engineering,3,1,CS Mr. Ahmad Shaf,C1.4
FA19-BS(SE)-6-A,Information Security,3,100,CS Mr. Muhammad Umar,C2.4
FA19-BS(SE)-6-B,Human Resource Management,3,10000,MS Mr M Shoaib Bajwa,B7
FA19-BS(SE)-6-B,Software Design and Architecture,3,100,CS Ms. Mubeen Javed,W3
SP19-BS(SE)-7-A,Human Computer Interaction,3,10000,CS Ms. Raheela Shahzadi,C1.4
SP19-BS(SE)-7-A,Software Project Management,3,1000,CS Ms. Madiha Fatima,C2.4
FA18-BS(SE)-8-A,Numerical Computing,3,1000,MT Dr. Omar,A1
FA18-BS(SE)-8-A,Numerical Computing,3,10,MT Dr. Omar,B11
FA18-BS(SE)-8-A,Software Testing,3,100,CS Ms. Aniqa Khawar,C lab5
FA18-BS(SE)-8-B,Software Testing,3,10,CS Ms. Aniqa Khawar,C Lab2
SP22-BS(CS)-1-A,Mathematics I,3,1,ME Mr. Zafar,C1.2
SP22-BS(CS)-1-A,Introduction to ICT,3,10,EE Mr. Amir Sabri,C Lab4
SP22-BS(CS)-1-A,Applied Physics for Engineers,3,10000,EE Mr. Ahsan,Physics Lab
SP22-BS(CS)-1-B,English Comprehesion and Composition,3,10000,CVE Ms. Saima Batool,C2.2
SP22-BS(CS)-1-B,Applied Physics for Engineers,3,1,EE Ms. Nayab,A1.2
SP22-BS(CS)-1-B,Introduction to ICT,3,100,EE Mr Asim,MS Lab
SP22-BS(CS)-1-C,Applied Physics for Engineers,3,100,EE Ms. Nayab,C1.3
SP22-BS(CS)-1-C,Introduction to ICT,3,10,CS Ms. Syeda Fatima,B1
SP22-BS(CS)-1-D,English Comprehension and Composition,3,1000,MS Ms Mariam Azam,B5
SP22-BS(CS)-1-D,English Comprehension and Composition,3,100,MS Ms Mariam Azam,B6
SP22-BS(CS)-1-D,Introduction to ICT,3,10000,CS Ms. Aniqa Khawar,C Lab2
FA21-BS(CS)-2-A,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-A,Multivariable Calculus,3,1,MT Dr. Rida,C5
FA21-BS(CS)-2-A,Programming Fundamentals,3,100,EE Mr. Munawar,C5
FA21-BS(CS)-2-A,Discrete Structures,3,10000,MT Ms. Shaheen,C1.3
FA21-BS(CS)-2-A,Introduction to Business,3,10,MS Mr M Haris,B6
FA21-BS(CS)-2-A,Programming Fundamentals,3,1000,EE Mr. Abdul Khaliq,Cisco Lab
FA21-BS(CS)-2-B,Discrete Structures,3,10,MT Ms. Shaheen,C1
FA21-BS(CS)-2-B,Multivariable Calculus,3,1000,MT Dr. Rida,C1
FA21-BS(CS)-2-B,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-B,Programming Fundamentals,3,10000,EE Mr. Munawar,A1.1
FA21-BS(CS)-2-B,Introduction to Business,3,100,MS Ms. Abida Parveen,B7
FA21-BS(CS)-2-C,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-C,Programming Fundamentals,3,10000,EE Mr. Amir Sabri,C Lab4
FA21-BS(CS)-2-D,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-D,Professional Practices for IT,3,1000,CS Mr. Osama Ahmed,C1.3
FA21-BS(CS)-2-D,Introduction to Business,3,10,MS Ms. Abida Parveen,B8
FA21-BS(CS)-2-D,Multivariable Calculus,3,100,MT Dr Asma,B13
SP21-BS(CS)-3-A,Statistics and Probability Theory,3,1,MT Dr Shahid,C1.3
SP21-BS(CS)-3-A,Statistics and Probability Theory,3,10,MT Dr Shahid,A1.1
SP21-BS(CS)-3-A,Differential Equations,3,10000,MT Dr Najma,W1
SP21-BS(CS)-3-A,Object Oriented Programming,3,1000,CS Mr. Usman Ali,C lab5
SP21-BS(CS)-3-B,Statistics and Probability Theory,3,10000,MT Ms. Nosheen,C4
SP21-BS(CS)-3-B,Digital Logic Design,3,100,EE Mr. Asif Imran,A1.1
SP21-BS(CS)-3-B,Digital Logic Design,3,10,EE Mr Waqar,DLD Lab
FA20-BS(CS)-4-A,Design and Analysis of Algorithms,3,10000,CS Mr. Yawar Abbas,C2
FA20-BS(CS)-4-A,Design and Analysis of Algorithms,3,100,CS Mr. Yawar Abbas,C3
FA20-BS(CS)-4-A,Microprocessor and Assembly Language,3,1,EE Ms Kanwal,CAD CAM Lab
FA20-BS(CS)-4-B,Software Engineering Concepts,3,10000,CS Mr. Muhammad Ahmad,C2.3
FA20-BS(CS)-4-B,Microprocessor and Assembly Language,3,100,EE Ms Kanwal,Cisco Lab
FA20-BS(CS)-4-C,Microprocessor and Assembly Language,3,10000,EE Ms. Maham,A3
FA20-BS(CS)-4-C,Pakistan Studies,3,1,CVE Engr. Khadim Hussain,B5
SP20-BS(CS)-5-A,Data Communications and Computer Networks,3,1000,CS Ms. Tahreem Saeed,C5
SP20-BS(CS)-5-A,Data Communications and Computer Networks,3,100,CS Ms. Tahreem Saeed,C1.1
SP20-BS(CS)-5-A,Operating Systems,3,10,CS Mr. Muhammad Umar,C2.2
SP20-BS(CS)-5-B,Data Communications and Computer Networks,3,1000,CS Ms. Tahreem Saeed,C5
SP20-BS(CS)-5-B,Data Communications and Computer Networks,3,100,CS Ms. Tahreem Saeed,C1.1
SP20-BS(CS)-5-B,Operating Systems,3,10,CS Mr. Muhammad Umar,C2.2
FA19-BS(CS)-6-A,Software Project Management,3,100,CS Ms. Madiha Fatima,A1.2
FA19-BS(CS)-6-A,Electricity Magnetism and Optics,3,10,EE Dr. Aftab,B12
FA19-BS(CS)-6-B,Machine Learning,3,10,CS Dr. Muhammad Shoaib,C1.3
FA19-BS(CS)-6-B,Web Technologies,3,10000,CS Ms. Syeda Fatima,C2.4
FA19-BS(CS)-6-B,Web Technologies,3,100,CS Ms. Syeda Fatima,W4
FA19-BS(CS)-6-B,Web Technologies,3,1000,CS Ms. Syeda Fatima,C Lab2
SP19-BS(CS)-7-A ,Computer Vision,3,10000,CS Dr. Muhammad Azhar,C5
SP19-BS(CS)-7-A ,Compiler Construction,3,100,CS Mr. Nasir Mehdi,C1.2
SP19-BS(CS)-7-B,Computer Vision,3,10000,CS Dr. Muhammad Azhar,C5
SP19-BS(CS)-7-B,Compiler Construction,3,100,CS Mr. Nasir Mehdi,C1.2
FA18-BS(CS)-8-A,Electricity Magnetism and Optics,3,1000,EE Dr. Abuzar Baqir,C2.5
FA18-BS(CS)-8-A,Professional Practices for IT,3,10000,CS Mr. Usman Nasir,B12
FA18-BS(CS)-8-A,Electricity Magnetism and Optics,3,10,EE Mr. Kashif,Elab
FA18-BS(CS)-8-B,Electricity Magnetism and Optics,3,10000,EE Dr. Abuzar Baqir,A1.2
FA21-MS(RCS)-2-A,Advanced Computer Architecture,3,1,EE Dr. Saeeda,C4
FA21-MS(RCS)-2-A,Machine Learning,3,1000,CS Dr. Muhammad Azhar,C4
FA21-MS(RCS)-2-A,Deep Reinforcement Learning,3,100,CS Dr Farhan,C2.5
SP22-MS(RCS)-1-A,Advanced Computer Architecture,3,1,EE Dr. Saeeda,C4
SP22-MS(RCS)-1-A,Machine Learning,3,1000,CS Dr. Muhammad Azhar,C4
SP22-MS(RCS)-1-A,Deep Reinforcement Learning,3,100,CS Dr Farhan,C2.5
SP22-BBA-B30,ECC,3,1100,MS Mr M Badar Iqbal,B12
FA21-BBA-B29,Pakistan Studies,3,10,MS Mr M Zia Hassan,B7
SP21-BBA-B28,Business Mathematics II,3,1000,MT Mr. Fakhar,C1.1
SP21-BBA-B28,ACC II,3,100,MS Dr Khurram Abbas,B5
SP21-BBA-B28,Business Finance,3,1,MS Dr Minhas Akbar,B11
FA20-BBA-B27 (A),FM - MF,3,1,MS Mr M Shoaib Sajjad,B1
FA20-BBA-B27 (A),Marketing Management,3,1000,MS Dr Khalid Hussain,B8
FA20-BBA-B27 (A),Marketing Management,3,10000,MS Dr Khalid Hussain,B10
FA20-BBA-B27 (B),Marketing Management,3,100,MS Dr Khalid Hussain,B4
FA20-BBA-B27 (B),CA & CMA,3,1,MS Mr Bilal Lodhi,B6
FA20-BBA-B27 (B),FM - MF,3,1000,MS Mr M Shoaib Sajjad,B6
FA20-BBA-B27 (B),Marketing Management,3,10,MS Dr Khalid Hussain,B13
SP20-BBA-B26,SHRM - SiM,3,100,MS Dr Salman Zulfiqar,B1
SP20-BBA-B26,E-Commerce,3,10000,MS Dr M Waqas Sadiq,B3
SP20-BBA-B26,IF,3,10,MS Mr M Shoaib Sajjad,B4
SP20-BBA-B26,Logistics Management,3,10,MS Usman Shahid,B5
SP20-BBA-B26,IF,3,100,MS Mr M Shoaib Sajjad,B9
SP20-BBA-B26,STSCM,3,100,MS Dr Anees Haider,B10
SP20-BBA-B26,ERM,3,10,MS Mr Ali Kirmani,B10
SP20-BBA-B26,RTT,3,1000,MS Mr Hafiz Yasir,B11
SP20-BBA-B26,E-Commerce (Lab),3,1,MS Dr M Waqas Sadiq,MS Lab
FA19-BBA-B25 (A),SHRM - SiM,3,100,MS Dr Salman Zulfiqar,B1
FA19-BBA-B25 (A),GBM,3,10000,MS Dr Junaid,B4
FA19-BBA-B25 (A),IF,3,10,MS Mr M Shoaib Sajjad,B4
FA19-BBA-B25 (A),Logistics Management,3,10,MS Usman Shahid,B5
FA19-BBA-B25 (A),IF,3,100,MS Mr M Shoaib Sajjad,B9
FA19-BBA-B25 (A),OB,3,1,MS Mr Ali Kirmani,B9
FA19-BBA-B25 (A),STSCM,3,100,MS Dr Anees Haider,B10
FA19-BBA-B25 (A),ERM,3,10,MS Mr Ali Kirmani,B10
FA19-BBA-B25 (A),AMA,3,1000,MS Mr Bilal Lodhi,B13
FA19-BBA-B25 (B),SHRM - SiM,3,100,MS Dr Salman Zulfiqar,B1
FA19-BBA-B25 (B),GBM,3,1,MS Dr Junaid,B3
FA19-BBA-B25 (B),IF,3,10,MS Mr M Shoaib Sajjad,B4
FA19-BBA-B25 (B),Logistics Management,3,10,MS Usman Shahid,B5
FA19-BBA-B25 (B),IF,3,100,MS Mr M Shoaib Sajjad,B9
FA19-BBA-B25 (B),STSCM,3,100,MS Dr Anees Haider,B10
FA19-BBA-B25 (B),ERM,3,10,MS Mr Ali Kirmani,B10
FA19-BBA-B25 (B),AMA,3,1000,MS Mr Bilal Lodhi,B13
SP19-BBA-B24,ECSRSC,3,1000,MS Dr Saqib Ali,B1
SP19-BBA-B24,CM & ATCM,3,10,MS Dr M Waheed Akthar,B3
SP19-BBA-B24,Seminar in Marketing,3,1000,MS Dr M Waqas Sadiq,B3
SP19-BBA-B24,Corporate Governance,3,10000,MS Dr Muzhar Javed,B5
SP19-BBA-B24,Logistics Management,3,10,MS Usman Shahid,B5
SP19-BBA-B24,CM,3,1,MS Dr Khalid Hussain,B7
SP19-BBA-B24,STSCM,3,100,MS Dr Anees Haider,B10
SP19-BBA-B24,HRD,3,1000,MS Mr Ali Kirmani,B10
SP19-BBA-B24,AMA,3,1000,MS Mr Bilal Lodhi,B13
FA18-BBA-B23,ECSRSC,3,1000,MS Dr Saqib Ali,B1
FA18-BBA-B23,CM & ATCM,3,10,MS Dr M Waheed Akthar,B3
FA18-BBA-B23,Seminar in Marketing,3,1000,MS Dr M Waqas Sadiq,B3
FA18-BBA-B23,Logistics Management,3,10,MS Usman Shahid,B5
FA18-BBA-B23,CM,3,1,MS Dr Khalid Hussain,B7
FA18-BBA-B23,STSCM,3,100,MS Dr Anees Haider,B10
FA18-BBA-B23,HRD,3,1000,MS Mr Ali Kirmani,B10
SP21-BAF-B10,CA & CMA,3,1,MS Mr Bilal Lodhi,B6
SP21-BAF-B10,FM - MF,3,1000,MS Mr M Shoaib Sajjad,B6
FA20-BAF-B9,GBM,3,1,MS Dr Junaid,B3
FA20-BAF-B9,Contemporary Taxation,3,10000,MS Mr Hafiz Yasir,B6
FA20-BAF-B9,Financial Reporting,3,1000,MS Dr Khurram Abbas,B7
FA18-BAF-B8,IF,3,10,MS Mr M Shoaib Sajjad,B4
FA18-BAF-B8,Corporate Governance,3,10000,MS Dr Muzhar Javed,B5
FA18-BAF-B8,IF,3,100,MS Mr M Shoaib Sajjad,B9
FA18-BAF-B8,AMA,3,1000,MS Mr Bilal Lodhi,B13
FA21-MBA-B3,FM - MF,3,1,MS Mr M Shoaib Sajjad,B1
SP21-MBA-B2,Advanced Managerial Economics,3,10000,MS Dr Khurram Chandia,B1
FA20-MBA-B1,Advanced Managerial Economics,3,10000,MS Dr Khurram Chandia,B1
FA20-MBA-B1,CM & ATCM,3,10,MS Dr M Waheed Akthar,B3
SP21-RMS-B14,SHRM - SiM,3,100,MS Dr Salman Zulfiqar,B1
FA21-RMT B5,Viscous Fluid II,4,100,MT Dr Amar,C1.1
FA21-RMT B5,Viscous Fluid II,4,1000,MT Dr Amar,C1.3
FA21-RMT B5,Numerical Solution of PDEs-II,4,10010,MT Dr. Hameedullah,C1.4
SP22-RMT B6,Numerical Solution of PDEs-I,4,110,MT Dr Nauman,C1.3
SP22-RMT B6,Viscous Fluid-I,4,10000,MT Dr Sabir,C1.3
SP22-RMT B6,Viscous Fluid-I,4,1000,MT Dr Sabir,C1.4
FA21-BSCVE-B5,Civil Engineering Materials,4,1000,CVE Engr. Waqar Ahsan,Engineering Mechanics Lab
FA20-BSCVE-B4,Introduction to Architecture and Town Planning,4,10000,CVE Engr. Hiba Arshad,A2.1
FA20-BSCVE-B4,Introduction to Architecture and Town Planning,4,100,CVE Engr. Hiba Arshad,A2.2
FA20-BSCVE-B4,Basic Structural Analysis,4,10,CVE Engr. M. Yousaf Mushtaq,B1
FA20-BSCVE-B4,Numerical Computations,4,1000,EE Ms Rida,C Lab4
FA19-BSCVE-B3,Highway Engineering,4,10,CVE Engr. Muhammad Shakil,A1
FA19-BSCVE-B3,Reinforced Concrete Design-I,4,10000,CVE Engr. Fayyaz Ulhaq,A3
FA19-BSCVE-B3,Civil Engineering Construction and Graphics,4,100,CVE Engr. Waqar Ahsan,C lab5
FA18-BSCVE-B2,Steel Structures,4,100,CVE Engr. Fayyaz Ulhaq,C1
FA18-BSCVE-B2,Entrepreneurship,4,10,ME Dr. Salman Mustafa,C3
FA18-BSCVE-B2,Traffic Engineering and safety,4,1000,CVE Engr. Hiba Arshad,A1.2
FA21-BSEE-B10A,Electric Circuits Analysis I,4,10,EE Ms Kanwal,C&E Lab
FA21-BSEE-B10A,Digital Logic Design,4,10000,EE Mr Waqar,DLD Lab
FA21-BSEE-B10A,Introduction to Computer Programming,4,1000,EE Mr. Munawar,A2.8
FA20-BSEE-B9A,Signals and Systems,4,100,EE Ms Rida,Cisco Lab
FA20-BSEE-B9A,Electronics II,4,1000,EE Mr Waqar,C&E Lab
FA19-BSEE-B8A,Electric Machines,4,100,EE Dr Ghulam Farid,A2.1
FA19-BSEE-B8A,Robotics,4,10,EE Dr Ghulam Farid,A2.1
FA19-BSEE-B8A,Engineering Economics,4,1000,EE Mr. Asif Imran,W3
FA18-BSEE-B7A,Project Planning and Management,4,100,EE Dr waqas,A1.3
FA18-BSEE-B7A,Robotics,4,10,EE Dr Ghulam Farid,A2.1
FA21-BSME-B17-A,Engineering Statics,4,1010,ME Mr. Hafeez Ahmad,A2.2
FA21-BSME-B17-A,Thermodynamics I,4,100,ME Mr. Hassan Iqbal,MachineLab
FA20-BSME-B16-A,Circuits and Electronics Lab,4,1000,ME Ms. Arfa,Elab
FA20-BSME-B16-A,Circuits and Electronics Lab,4,1000,ME Mr.Aamir,Elab
FA20-BSME-B16-A,Circuits and Electronics,4,100,ME Mr. Khawar Hussain,Thermodynamics Lab
FA20-BSME-B16-B,Engineering Fluid Mechanics I,4,1000,ME Mr. Hassan Iqbal,A1
FA20-BSME-B16-B,Engineering Fluid Mechanics I,4,10,ME Mr. Hassan Iqbal,MachineLab
FA19-BSME-B15-A,Heat and Mass Transfer,4,10,ME Dr. Muneeb Qasim,A1.3
FA19-BSME-B15-A,Entrepreneurship,4,10000,ME Dr. Salman Mustafa,W2
FA19-BSME-B15-A,Entrepreneurship,4,1000,ME Dr. Salman Mustafa,MachineLab
FA19-BSME-B15-A,Instrumentation and Measurement Lab,4,100,ME Ms. Arfa,HMT LAB
FA19-BSME-B15-A,Instrumentation and Measurement Lab,4,100,ME Mr. Naveed,HMT LAB
FA19-BSME-B15-B,Heat and Mass Transfer,4,100,ME Dr. Muneeb Qasim,A1
FA19-BSME-B15-B,Machine Design (1hr),4,10000,ME Mr. Salman Nawaz,MachineLab
FA19-BSME-B15-B,Instrumentation and Measurement Lab,4,10,ME Ms. Arfa,Physics Lab
FA19-BSME-B15-B,Instrumentation and Measurement Lab,4,10,ME Mr. Naveed,Physics Lab
FA18-BSME-B14-A,IC Engines,4,100,ME Mr. Hafeez Ahmad,A1.2
FA18-BSME-B14-A,Finite Element Analysis (1 hr),4,10000,ME Mr. Ziaullah,A1.3
FA18-BSME-B14-A,Finite Element Analysis (1 hr),4,10,ME Mr. Ziaullah,Mechanics of Materials Lab
FA18-BSME-B14-A,Maintenance Engineering (1hr),4,1000,ME Dr. Muneeb Qasim,HMT LAB
FA18-BSME-B14-B,Power Plants,4,1000,ME Dr. Tauqeer Anwar,Mechanics of Materials Lab
FA18-BSME-B14-B,Finite Element Analysis Lab,4,10,ME Mr. Ali Zahid,CAD CAM Lab
FA21-BSBI-B25,Pakistan Studies,4,10000,MS Mr M Zia Hassan,B12
SP21-BSBI-B24,Linux for Biological Sciences,4,10,BI Ms Anum,C lab5
FA20-BSBI-B23,Object Oriented Programming,4,1000,EE Mr Hamid,DigitalLab
FA20-BSBI-B23,Introduction to Bioinformatics ,4,10000,BI Ms Anum,C lab5
SP20-BSBI-B22,New product development,4,10,MS Ms Sadaf Noor,B8
SP20-BSBI-B22,Bioinformatics Database Development,4,1000,BI MS Hajra,C Lab1
SP20-BSBI-B22,Developmental Biology,4,10000,BI MS Saliha,Bio Lab
FA19-BSBI-B21,Modern Programming Languages,4,10,EE Mr Usman Naseem,A3
FA19-BSBI-B21,Artificial Intelligence ,4,100,EE Mr Hamid,DigitalLab
FA19-BSBI-B21,Modern Programming Languages,4,10000,EE Ms Rida,Cisco Lab
SP19-BSBI-B20,Statistical Methods in Biology,4,1000,MT Dr Manzoor,C1
SP19-BSBI-B20,Bioinformatics Software Development,4,100,EE Dr Tariq Shahzad,C2
SP19-BSBI-B20,Bioinformatics Software Development,4,10,BI Adnan Tahir,C Lab3
SP22-FSN-B8,Principal of Human Nutrition,4,10000,BI Dr Abrar,W3
FA21-FSN-B7,Global Food Issues,4,1000,BI Dr Shahzad Saleem,B4
FA21-FSN-B7,Pakistan Studies,4,10000,MS Mr M Zia Hassan,B12
FA21-FSN-B7,Introduction to Food Chemistry,4,100,BI Adnan Tahir,W1
SP21-FSN-B6,Community Nutrition,4,1000,BI Dr Asim,C4
SP21-FSN-B6,Nutritional Requirements at Different Ages,4,10000,BI Dr Shahzad Saleem,B10
SP21-FSN-B6,Techniques in Food Processing and preservation,4,100,FSN MS Anum,B12
SP21-FSN-B6,Food Analysis,4,10,FSN MS Anum,FSN Lab
FA20-FSN-B5-A,Introduction to Management,4,100,MS Dr Binesh Sarwar,B14
FA20-FSN-B5-A,Food Fermentation and Biotechnology,4,1000,FSN Ms Maha,Bio Lab
FA20-FSN-B5-B,Introduction to Management,4,1010,MS Dr Binesh Sarwar,B14
FA20-FSN-B5-B,Food Fermentation and Biotechnology,4,100,FSN Ms Maha,FSN Lab
SP20-FSN-B4,Food Process Engineering,4,1000,FSN MS Ruhsha Fatima,A2.1
SP20-FSN-B4,New product development,4,10,MS Ms Sadaf Noor,B8
SP20-FSN-B4,Food Process Engineering,4,10000,FSN Ms Maha,FSN Lab
FA19-FSN-B3-A,Nutrition in Emergency,4,100,BI Dr Abrar,W2
FA19-FSN-B3-B,Community Nutrition,4,100,BI Dr Asim,C1.2
FA19-FSN-B3-B,Food Analysis,4,1000,FSN MS Oswa,A1.3
FA19-FSN-B3-B,Nutritional Counselling,4,10,FSN Ammara Ishtiaq,Bio Lab
SP19-FSN-B2-A,Functional and Nutraceutical Foods,4,10000,BI Mr Saad,C2.2
SP19-FSN-B2-A,Functional and Nutraceutical Foods,4,10,BI Mr Saad,B9
SP19-FSN-B2-A,Processing of Fruits and Vegetables,4,1000,FSN MS Ammara,FSN Lab
SP19-FSN-B2-B,Food Toxicology and Safety,4,10000,BI Dr Awais,C4
SP19-FSN-B2-B,Food Toxicology and Safety,4,10,BI Dr Awais,C2.2
SP19-FSN-B2-B,Food Microbiology,4,100,FSN Ms Zahra,Bio Lab
FA21-RBS,Human Genetics,4,10000,BI Dr.Sumaira,C2.3
FA21-RBS,Special Topics in Bioinformatics ,4,1000,BI Dr Asif,A1.1
FA21-RBS,Epigenetics,4,10,BI Dr Azhar,W1
FA21-RBS,Report Writing and Seminar,4,100,ME Dr Rafi Raza,W3
SP22-BS(SE)-1-A,Pakistan Studies,4,10,CVE Engr. Khadim Hussain,C2.3
SP22-BS(SE)-1-A,Introduction to ICT,4,10000,EE Dr Ghulam Farid,W4
SP22-BS(SE)-1-A,Introduction to ICT,4,100,EE Mr Asim,C Lab2
FA21-BS(SE)-2-A,Programming Fundamentals,4,1000,CS Mr. Ameer Ahmed,C5
FA21-BS(SE)-2-A,Pakistan Studies,4,100,CVE Engr. Bilal Rafiq,B10
FA21-BS(SE)-2-B,Programming Fundamentals,4,10000,CS Mr. Ameer Ahmed,C1.2
FA21-BS(SE)-2-B,Pakistan Studies,4,100,CVE Engr. Bilal Rafiq,B10
FA21-BS(SE)-2-B,Discrete Structures,4,1000,MT Ms. Sana,W2
FA21-BS(SE)-2-C,Programming Fundamentals,4,100,CS Mr. Ameer Ahmed,C2.5
FA21-BS(SE)-2-C,Discrete Structures,4,10,MT Ms. Sana,A1.1
SP21-BS(SE)-3-A,Introduction to SE,4,10,CS Mr. Muhammad Ahmad,B11
SP21-BS(SE)-3-A,Introduction to SE,4,1000,CS Ms. Aniqa Khawar,C Lab2
SP21-BS(SE)-3-A,Digital Logic Design,4,100,EE Dr. Saeeda,A2.8
FA20-BS(SE)-4-A,Object Oriented SE,4,10000,CS Ms. Uzma Latif,C3
FA20-BS(SE)-4-A,Differential Equations,4,10,MT Dr. Sami Ullah,A1.2
FA20-BS(SE)-4-A,Differential Equations,4,100,MT Dr. Sami Ullah,B8
FA20-BS(SE)-4-B,Object Oriented SE,4,10,CS Ms. Uzma Latif,C2.4
FA20-BS(SE)-4-B,Database System - I,4,100,CS Mr. Shahzad Ahmad,C Lab4
FA20-BS(SE)-4-C,Database System - I,4,1000,CS Mr. Tariq Rafiq,C2.5
FA20-BS(SE)-4-C,Game Development,4,100,CS Mr. Ali Sher Kashif,A1.1
SP20-BS(SE)-5-A,Software Requirement Engineering,4,100,CS Ms. Madiha Fatima,C3
SP20-BS(SE)-5-A,Software Requirement Engineering,4,1000,CS Ms. Madiha Fatima,A3
SP20-BS(SE)-5-A,Web Technologies,4,10,CS Mr. Ahmad Shaf,C Lab1
FA19-BS(SE)-6-A,Software Quality Engineering,4,1000,CS Mr. Ahmad Shaf,C2.2
FA19-BS(SE)-6-B,Information Security,4,10,CS Mr. Muhammad Umar,C4
FA19-BS(SE)-6-B,Software Design and Architecture,4,1000,CS Ms. Mubeen Javed,C2.3
SP19-BS(SE)-7-A,Machine Learning,4,100,CS Dr. Muhammad Azhar,C2.2
FA18-BS(SE)-8-B,Numerical Computing,4,100,MT Dr. Omar,C5
FA18-BS(SE)-8-B,Software Testing,4,10,CS Ms. Aniqa Khawar,C Lab2
SP22-BS(CS)-1-A,Introduction to ICT,4,10,CS Ms. Mubeen Javed,C1.2
SP22-BS(CS)-1-A,Applied Physics for Engineers,4,1000,EE Ms. Nayab,W4
SP22-BS(CS)-1-B,Mathematics I,4,10,ME Mr.Aamir,HMT LAB
